,make,model,variant,car,price,displacement,cylinders,drivetrain,mileage,fuel_system,fuel_capacity,fuel_type,height,length,width,body_type,doors,power,torque,seating_capacity,seat_material,type,wheelbase,bts,cluster
107,Hyundai,Xcent Prime,T Crdi,Hyundai Xcent Prime T Crdi,620297,1197,4,FWD (Front Wheel Drive),20.0,Injection,43 litres,Diesel,1520 mm,3995 mm,1660 mm,Sedan,4,70.03,114,5,Fabric,Manual,2425,Sed,1
108,Maruti Suzuki,Dzire Tour,Ldi,Maruti Suzuki Dzire Tour Ldi,653523,1248,4,FWD (Front Wheel Drive),28.4,Injection,42 litres,Diesel,1555 mm,3995 mm,1695 mm,Sedan,4,73.97,190,5,Fabric,Manual,2430,Sed,1
109,Maruti Suzuki,Dzire Tour,Lxi,Maruti Suzuki Dzire Tour Lxi,553423,1197,4,FWD (Front Wheel Drive),22.0,Injection,42 litres,Petrol,1555 mm,3995 mm,1695 mm,Sedan,4,81.86,115,5,Fabric,Manual,2430,Sed,1
110,Hyundai,Elite I20,Era 1.2,Hyundai Elite I20 Era 1.2,559693,1197,4,FWD (Front Wheel Drive),18.6,Injection,45 litres,Petrol,1505 mm,3995 mm,1710 mm,Hatchback,5,82.85,115,5,Fabric,Manual,2525,Hat,1
111,Hyundai,Elite I20,Era 1.4 Crdi,Hyundai Elite I20 Era 1.4 Crdi,697803,1396,4,FWD (Front Wheel Drive),22.54,Injection,45 litres,Diesel,1505 mm,3985 mm,1734 mm,Hatchback,5,88.77,220,5,Fabric,Manual,2570,Hat,1
112,Hyundai,Elite I20,Magna Plus,Hyundai Elite I20 Magna Plus,634950,1197,4,FWD (Front Wheel Drive),18.6,Injection,45 litres,Petrol,1505 mm,3985 mm,1734 mm,Hatchback,5,82.85,115,5,Fabric,Manual,2570,Hat,1
113,Hyundai,Elite I20,Magna Plus Crdi,Hyundai Elite I20 Magna Plus Crdi,770803,1396,4,FWD (Front Wheel Drive),22.54,Injection,45 litres,Diesel,1505 mm,3985 mm,1734 mm,Hatchback,5,88.77,220,5,Fabric,Manual,2570,Hat,1
114,Hyundai,Elite I20,Sportz Plus,Hyundai Elite I20 Sportz Plus,721693,1197,4,FWD (Front Wheel Drive),18.6,Injection,45 litres,Petrol,1505 mm,3985 mm,1734 mm,Hatchback,5,82.85,115,5,Fabric,Manual,2570,Hat,1
115,Hyundai,Elite I20,Sportz Plus Crdi Dual Tone,Hyundai Elite I20 Sportz Plus Crdi Dual Tone,876103,1396,4,FWD (Front Wheel Drive),22.54,Injection,45 litres,Diesel,1505 mm,3985 mm,1734 mm,Hatchback,5,88.77,220,5,Fabric,Manual,2570,Hat,1
116,Hyundai,Elite I20,Asta (O) 1.2,Hyundai Elite I20 Asta (O) 1.2,808993,1197,4,FWD (Front Wheel Drive),18.15,Injection,45 litres,Petrol,1505 mm,3995 mm,1734 mm,Hatchback,5,82.85,114,5,Fabric,Manual,2570,Hat,1
117,Hyundai,Elite I20,Asta (O) Crdi,Hyundai Elite I20 Asta (O) Crdi,934003,1396,4,FWD (Front Wheel Drive),22.54,Injection,45 litres,Diesel,1505 mm,3985 mm,1734 mm,Hatchback,5,88.77,220,5,Fabric,Manual,2570,Hat,1
118,Hyundai,Elite I20,Asta (O) Cvt,Hyundai Elite I20 Asta (O) Cvt,920993,1197,4,FWD (Front Wheel Drive),18.6,Injection,45 litres,Petrol,1505 mm,3985 mm,1734 mm,Hatchback,5,81.86,115,5,Fabric,Automatic,2570,Hat,1
119,Hyundai,Elite I20,Sportz Plus Dual Tone,Hyundai Elite I20 Sportz Plus Dual Tone,751693,1197,4,FWD (Front Wheel Drive),18.6,Injection,45 litres,Petrol,1505 mm,3985 mm,1734 mm,Hatchback,5,82.85,115,5,Fabric,Manual,2570,Hat,1
120,Hyundai,Elite I20,Sportz Plus Cvt,Hyundai Elite I20 Sportz Plus Cvt,831693,1197,4,FWD (Front Wheel Drive),18.6,Injection,45 litres,Petrol,1505 mm,3985 mm,1734 mm,Hatchback,5,82.85,115,5,Fabric,Manual,2570,Hat,1
121,Hyundai,Elite I20,Sportz Plus Crdi,Hyundai Elite I20 Sportz Plus Crdi,846103,1396,4,FWD (Front Wheel Drive),22.54,Injection,45 litres,Diesel,1505 mm,3985 mm,1734 mm,Hatchback,5,88.77,220,5,Fabric,Manual,2570,Hat,1
122,Volkswagen,Polo,Trendline 1.0L (P),Volkswagen Polo Trendline 1.0L (P),582000,999,3,FWD (Front Wheel Drive),18.78,Injection,45 litres,Petrol,1469 mm,3971 mm,1682 mm,Hatchback,5,74.96,95,5,Polyurethene,Manual,2469,Hat,1
123,Volkswagen,Polo,Comfortline 1.0 (P),Volkswagen Polo Comfortline 1.0 (P),676500,999,3,FWD (Front Wheel Drive),18.78,Injection,45 litres,Petrol,1469 mm,3971 mm,1682 mm,Hatchback,5,74.96,95,5,Polyurethene,Manual,2469,Hat,1
124,Volkswagen,Polo,Highline Plus 1.0 (P),Volkswagen Polo Highline Plus 1.0 (P),776500,999,3,FWD (Front Wheel Drive),18.78,Injection,45 litres,Petrol,1469 mm,3971 mm,1682 mm,Hatchback,5,74.96,95,5,Leather,Manual,2469,Hat,1
125,Volkswagen,Polo,Trendline 1.5L (D),Volkswagen Polo Trendline 1.5L (D),734500,1498,4,FWD (Front Wheel Drive),20.14,Injection,45 litres,Diesel,1469 mm,3971 mm,1682 mm,Hatchback,5,88.77,230,5,Polyurethene,Manual,2469,Hat,1
126,Volkswagen,Polo,Comfortline 1.5 (D),Volkswagen Polo Comfortline 1.5 (D),851500,1498,4,FWD (Front Wheel Drive),20.14,Injection,45 litres,Diesel,1469 mm,3971 mm,1682 mm,Hatchback,5,88.77,230,5,Polyurethene,Manual,2469,Hat,1
127,Volkswagen,Polo,Highline Plus 1.5 (D),Volkswagen Polo Highline Plus 1.5 (D),931500,1498,4,FWD (Front Wheel Drive),20.14,Injection,45 litres,Diesel,1469 mm,3971 mm,1682 mm,Hatchback,5,88.77,230,5,Leather,Manual,2469,Hat,1
128,Volkswagen,Polo,Gt Tsi,Volkswagen Polo Gt Tsi,976000,1197,4,FWD (Front Wheel Drive),17.21,Injection,45 litres,Petrol,1469 mm,3971 mm,1682 mm,Hatchback,5,103.56,175,5,Fabric,Automatic,2469,Hat,1
129,Volkswagen,Polo,Gt Tdi,Volkswagen Polo Gt Tdi,988500,1498,4,FWD (Front Wheel Drive),19.91,Injection,45 litres,Diesel,1469 mm,3971 mm,1682 mm,Hatchback,5,108.5,250,5,Fabric,Manual,2469,Hat,1
130,Maruti Suzuki,Dzire,Lxi,Maruti Suzuki Dzire Lxi,582613,1197,4,FWD (Front Wheel Drive),22.0,Injection,37 litres,Petrol,1515 mm,3995 mm,1735 mm,Sedan,4,82.85,115,5,Fabric,Manual,2450,Sed,1
131,Maruti Suzuki,Dzire,Vxi,Maruti Suzuki Dzire Vxi,673112,1197,4,FWD (Front Wheel Drive),22.0,Injection,37 litres,Petrol,1515 mm,3995 mm,1735 mm,Sedan,4,82.85,115,5,Fabric,Manual,2450,Sed,1
132,Maruti Suzuki,Dzire,Ldi,Maruti Suzuki Dzire Ldi,666622,1248,4,FWD (Front Wheel Drive),28.4,Injection,37 litres,Diesel,1515 mm,3995 mm,1735 mm,Sedan,4,73.97,190,5,Fabric,Manual,2450,Sed,1
133,Maruti Suzuki,Dzire,Zxi,Maruti Suzuki Dzire Zxi,732113,1197,4,FWD (Front Wheel Drive),22.0,Injection,37 litres,Petrol,1515 mm,3995 mm,1735 mm,Sedan,4,82.85,115,5,Fabric,Manual,2450,Sed,1
134,Maruti Suzuki,Dzire,Vdi,Maruti Suzuki Dzire Vdi,757622,1248,4,FWD (Front Wheel Drive),28.4,Injection,37 litres,Diesel,1515 mm,3995 mm,1735 mm,Sedan,4,73.97,190,5,Fabric,Manual,2450,Sed,1
135,Maruti Suzuki,Dzire,Vxi Amt,Maruti Suzuki Dzire Vxi Amt,720112,1197,4,FWD (Front Wheel Drive),22.0,Injection,37 litres,Petrol,1515 mm,3995 mm,1735 mm,Sedan,4,82.85,115,5,Fabric,Automatic,2450,Sed,1
136,Maruti Suzuki,Dzire,Zdi Amt,Maruti Suzuki Dzire Zdi Amt,863122,1248,4,FWD (Front Wheel Drive),28.4,Injection,37 litres,Diesel,1515 mm,3995 mm,1735 mm,Sedan,4,73.97,190,5,Fabric,Automatic,2450,Sed,1
137,Maruti Suzuki,Dzire,Zdi,Maruti Suzuki Dzire Zdi,816622,1248,4,FWD (Front Wheel Drive),28.4,Injection,37 litres,Diesel,1515 mm,3995 mm,1735 mm,Sedan,4,73.97,190,5,Fabric,Manual,2450,Sed,1
138,Maruti Suzuki,Dzire,Zxi Plus,Maruti Suzuki Dzire Zxi Plus,821613,1197,4,FWD (Front Wheel Drive),22.0,Injection,37 litres,Petrol,1515 mm,3995 mm,1735 mm,Sedan,4,82.85,115,5,Fabric,Manual,2450,Sed,1
139,Maruti Suzuki,Dzire,Zxi At,Maruti Suzuki Dzire Zxi At,779113,1197,4,FWD (Front Wheel Drive),22.0,Injection,37 litres,Petrol,1515 mm,3995 mm,1735 mm,Sedan,4,82.85,115,5,Fabric,Automatic,2450,Sed,1
140,Maruti Suzuki,Dzire,Zxi Plus Amt,Maruti Suzuki Dzire Zxi Plus Amt,868613,1197,4,FWD (Front Wheel Drive),22.0,Injection,37 litres,Petrol,1515 mm,3995 mm,1735 mm,Sedan,4,82.85,115,5,Fabric,Automatic,2450,Sed,1
141,Maruti Suzuki,Dzire,Zdi Plus,Maruti Suzuki Dzire Zdi Plus,906122,1248,4,FWD (Front Wheel Drive),28.4,Injection,37 litres,Diesel,1515 mm,3995 mm,1735 mm,Sedan,4,73.97,190,5,Fabric,Manual,2450,Sed,1
142,Maruti Suzuki,Dzire,Vdi Amt,Maruti Suzuki Dzire Vdi Amt,804622,1248,4,FWD (Front Wheel Drive),28.4,Injection,37 litres,Diesel,1515 mm,3995 mm,1735 mm,Sedan,4,73.97,190,5,Fabric,Automatic,2450,Sed,1
143,Maruti Suzuki,Dzire,Zdi Plus Amt,Maruti Suzuki Dzire Zdi Plus Amt,952622,1248,4,FWD (Front Wheel Drive),28.4,Injection,37 litres,Diesel,1515 mm,3995 mm,1735 mm,Sedan,4,73.97,190,5,Fabric,Automatic,2450,Sed,1
144,Ford,Freestyle,1.5L Tdci Ambiente,Ford Freestyle 1.5L Tdci Ambiente,676400,1498,4,FWD (Front Wheel Drive),24.4,Injection,40 litres,Diesel,1570 mm,3954 mm,1737 mm,Crossover,5,98.63,215,5,Fabric,Manual,2490,Cro,1
145,Ford,Freestyle,1.5L Tdci Titanium,Ford Freestyle 1.5L Tdci Titanium,790900,1498,4,FWD (Front Wheel Drive),24.4,Injection,40 litres,Diesel,1570 mm,3954 mm,1737 mm,Hatchback,5,98.63,215,5,Fabric,Manual,2490,Hat,1
146,Ford,Freestyle,1.5L Tdci Titanium Plus,Ford Freestyle 1.5L Tdci Titanium Plus,836400,1498,4,FWD (Front Wheel Drive),24.4,Injection,40 litres,Diesel,1570 mm,3954 mm,1737 mm,Hatchback,5,98.63,215,5,Fabric,Manual,2490,Hat,1
147,Ford,Freestyle,1.2L Ti-Vct Ambiente,Ford Freestyle 1.2L Ti-Vct Ambiente,591400,1194,3,FWD (Front Wheel Drive),19.0,Injection,42 litres,Petrol,1570 mm,3954 mm,1737 mm,Hatchback,5,94.69,120,5,Fabric,Manual,2490,Hat,1
148,Ford,Freestyle,1.2L Ti-Vct Titanium,Ford Freestyle 1.2L Ti-Vct Titanium,721400,1194,3,FWD (Front Wheel Drive),19.0,Injection,42 litres,Petrol,1570 mm,3954 mm,1737 mm,Hatchback,5,94.69,120,5,Fabric,Manual,2490,Hat,1
149,Ford,Freestyle,1.2L Ti-Vct Titanium Plus,Ford Freestyle 1.2L Ti-Vct Titanium Plus,756400,1194,3,FWD (Front Wheel Drive),19.0,Injection,42 litres,Petrol,1570 mm,3954 mm,1737 mm,Hatchback,5,94.69,120,5,Fabric,Manual,2490,Hat,1
150,Ford,Freestyle,1.2L Ti-Vct Trend Plus,Ford Freestyle 1.2L Ti-Vct Trend Plus,681400,1194,3,FWD (Front Wheel Drive),19.0,Injection,42 litres,Petrol,1570 mm,3954 mm,1737 mm,Crossover,5,94.69,120,5,Fabric,Manual,2490,Cro,1
151,Ford,Freestyle,1.5L Tdci Trend Plus,Ford Freestyle 1.5L Tdci Trend Plus,745900,1498,3,FWD (Front Wheel Drive),24.4,Injection,42 litres,Diesel,1570 mm,3954 mm,1737 mm,Crossover,5,98.63,215,5,Fabric,Manual,2490,Cro,1
152,Volkswagen,Ameo,Trendline 1.0L,Volkswagen Ameo Trendline 1.0L,594000,999,3,FWD (Front Wheel Drive),19.0,Injection,45 litres,Petrol,1483 mm,3995 mm,1682 mm,Sedan,4,74.96,95,5,Fabric,Manual,2470,Sed,1
153,Volkswagen,Ameo,Comfortline 1.0L,Volkswagen Ameo Comfortline 1.0L,665000,999,3,FWD (Front Wheel Drive),19.0,Injection,45 litres,Petrol,1483 mm,3995 mm,1682 mm,Sedan,4,74.96,95,5,Fabric,Manual,2470,Sed,1
154,Volkswagen,Ameo,Highline Plus 1.0L,Volkswagen Ameo Highline Plus 1.0L,799900,999,3,FWD (Front Wheel Drive),19.0,Injection,45 litres,Petrol,1483 mm,3995 mm,1682 mm,Sedan,4,74.96,95,5,Fabric,Manual,2470,Sed,1
155,Ford,Aspire,1.2 Ti-Vct Ambiente,Ford Aspire 1.2 Ti-Vct Ambiente,598500,1194,4,FWD (Front Wheel Drive),20.4,Injection,42 litres,Petrol,1525 mm,3995 mm,1704 mm,Sedan,4,94.69,120,5,Fabric,Manual,2490,Sed,1
156,Ford,Aspire,1.2 Ti-Vct Trend Plus,Ford Aspire 1.2 Ti-Vct Trend Plus,697400,1194,4,FWD (Front Wheel Drive),20.4,Injection,42 litres,Petrol,1525 mm,3995 mm,1704 mm,Sedan,4,94.69,120,5,Fabric,Manual,2490,Sed,1
157,Ford,Aspire,1.2 Ti-Vct Trend,Ford Aspire 1.2 Ti-Vct Trend,663400,1194,4,FWD (Front Wheel Drive),20.4,Injection,42 litres,Petrol,1525 mm,3995 mm,1704 mm,Sedan,4,94.69,120,5,Fabric,Manual,2490,Sed,1
158,Ford,Aspire,1.5 Tdci Ambiente,Ford Aspire 1.5 Tdci Ambiente,699400,1498,4,FWD (Front Wheel Drive),26.1,Injection,40 litres,Diesel,1525 mm,3995 mm,1704 mm,Sedan,4,98.63,215,5,Fabric,Manual,2490,Sed,1
159,Ford,Aspire,1.5 Tdci Trend,Ford Aspire 1.5 Tdci Trend,737400,1498,4,FWD (Front Wheel Drive),26.1,Injection,40 litres,Diesel,1525 mm,3995 mm,1704 mm,Sedan,4,98.63,215,5,Fabric,Manual,2490,Sed,1
160,Ford,Aspire,1.5 Tdci Trend Plus,Ford Aspire 1.5 Tdci Trend Plus,777400,1498,4,FWD (Front Wheel Drive),26.1,Injection,40 litres,Diesel,1525 mm,3995 mm,1705 mm,Sedan,4,98.63,215,5,Fabric,Manual,2490,Sed,1
161,Ford,Aspire,1.5 Tdci Titanium,Ford Aspire 1.5 Tdci Titanium,817400,1498,4,FWD (Front Wheel Drive),26.1,Injection,40 litres,Diesel,1525 mm,3995 mm,1704 mm,Sedan,4,98.63,215,5,Fabric,Manual,2490,Sed,1
162,Ford,Aspire,1.5 Tdci Titanium Plus,Ford Aspire 1.5 Tdci Titanium Plus,862400,1498,4,FWD (Front Wheel Drive),26.1,Injection,40 litres,Diesel,1525 mm,3995 mm,1704 mm,Sedan,4,98.63,215,5,Leather,Manual,2490,Sed,1
163,Ford,Aspire,1.2 Ti-Vct Titanium Plus,Ford Aspire 1.2 Ti-Vct Titanium Plus,782400,1194,4,FWD (Front Wheel Drive),19.4,Injection,42 litres,Petrol,1525 mm,3995 mm,1704 mm,Sedan,4,94.69,120,5,Leather,Manual,2490,Sed,1
164,Ford,Aspire,1.2 Ti-Vct Titanium,Ford Aspire 1.2 Ti-Vct Titanium,737400,1194,4,FWD (Front Wheel Drive),19.4,Injection,42 litres,Petrol,1525 mm,3995 mm,1704 mm,Sedan,4,94.69,120,5,Fabric,Manual,2490,Sed,1
165,Ford,Aspire,1.2 Ti-Vct Blu,Ford Aspire 1.2 Ti-Vct Blu,762400,1194,4,FWD (Front Wheel Drive),19.4,Injection,42 litres,Petrol,1525 mm,3995 mm,1704 mm,Sedan,4,94.69,120,5,Fabric,Manual,2490,Sed,1
166,Ford,Aspire,1.5 Tdci Blu,Ford Aspire 1.5 Tdci Blu,842400,1498,4,FWD (Front Wheel Drive),26.1,Injection,40 litres,Diesel,1525 mm,3995 mm,1704 mm,Sedan,4,98.63,215,5,Fabric,Manual,2490,Sed,1
167,Toyota,Platinum Etios,G,Toyota Platinum Etios G,627100,1496,4,FWD (Front Wheel Drive),16.78,Injection,45 litres,Petrol,1510 mm,4369 mm,1695 mm,Sedan,4,88.77,132,5,Fabric,Manual,2550,Sed,1
168,Toyota,Platinum Etios,V,Toyota Platinum Etios V,718600,1496,4,FWD (Front Wheel Drive),16.78,Injection,45 litres,Petrol,1510 mm,4369 mm,1695 mm,Sedan,4,88.77,132,5,Fabric,Manual,2550,Sed,1
169,Toyota,Platinum Etios,Gd,Toyota Platinum Etios Gd,734700,1364,4,FWD (Front Wheel Drive),23.59,Injection,45 litres,Diesel,1510 mm,4369 mm,1695 mm,Sedan,4,67.07,170,5,Fabric,Manual,2550,Sed,1
170,Toyota,Platinum Etios,Vd,Toyota Platinum Etios Vd,828600,1364,4,FWD (Front Wheel Drive),23.59,Injection,45 litres,Diesel,1510 mm,4369 mm,1695 mm,Sedan,4,67.07,170,5,Fabric,Manual,2550,Sed,1
171,Toyota,Platinum Etios,Vxd,Toyota Platinum Etios Vxd,888400,1364,4,FWD (Front Wheel Drive),23.59,Injection,45 litres,Diesel,1510 mm,4369 mm,1695 mm,Sedan,4,67.07,170,5,Fabric,Manual,2550,Sed,1
172,Toyota,Platinum Etios,Vx,Toyota Platinum Etios Vx,778400,1496,4,FWD (Front Wheel Drive),16.78,Injection,45 litres,Petrol,1510 mm,4369 mm,1695 mm,Sedan,4,88.77,132,5,Fabric,Manual,2550,Sed,1
173,Toyota,Platinum Etios,Gx,Toyota Platinum Etios Gx,689600,1496,4,FWD (Front Wheel Drive),16.78,Injection,45 litres,Petrol,1510 mm,4369 mm,1695 mm,Sedan,4,88.77,132,5,Fabric,Manual,2550,Sed,1
174,Toyota,Platinum Etios,Gxd,Toyota Platinum Etios Gxd,799600,1364,4,FWD (Front Wheel Drive),23.59,Injection,45 litres,Diesel,1510 mm,4369 mm,1695 mm,Sedan,4,67.07,170,5,Fabric,Manual,2550,Sed,1
175,Toyota,Platinum Etios,Vxd Limited Edition,Toyota Platinum Etios Vxd Limited Edition,913400,1364,4,FWD (Front Wheel Drive),23.59,Injection,45 litres,Diesel,1510 mm,4369 mm,1695 mm,Sedan,4,67.07,170,5,Fabric,Manual,2550,Sed,1
176,Toyota,Platinum Etios,Vx Limited Edition,Toyota Platinum Etios Vx Limited Edition,803400,1496,4,FWD (Front Wheel Drive),16.78,Injection,45 litres,Petrol,1510 mm,4369 mm,1695 mm,Sedan,4,88.77,132,5,Fabric,Manual,2550,Sed,1
177,Toyota,Etios Cross,V,Toyota Etios Cross V,802000,1496,4,FWD (Front Wheel Drive),16.78,Injection,45 litres,Petrol,1555 mm,3895 mm,1735 mm,Hatchback,5,88.77,132,5,Fabric,Manual,2460,Hat,1
178,Toyota,Etios Cross,G,Toyota Etios Cross G,650000,1197,4,FWD (Front Wheel Drive),17.71,Injection,45 litres,Petrol,1555 mm,3895 mm,1735 mm,Hatchback,5,78.91,104,5,Fabric,Manual,2460,Hat,1
179,Toyota,Etios Cross,Vd,Toyota Etios Cross Vd,797500,1364,4,FWD (Front Wheel Drive),23.59,Injection,45 litres,Diesel,1555 mm,3895 mm,1735 mm,Hatchback,5,67.07,170,5,Fabric,Manual,2460,Hat,1
180,Toyota,Etios Cross,Gd,Toyota Etios Cross Gd,766000,1364,4,FWD (Front Wheel Drive),23.59,Injection,45 litres,Diesel,1555 mm,3895 mm,1735 mm,Hatchback,5,67.07,170,5,Fabric,Manual,2460,Hat,1
181,Toyota,Etios Cross,1.2 X Edition,Toyota Etios Cross 1.2 X Edition,668500,1197,4,FWD (Front Wheel Drive),17.71,Injection,45 litres,Petrol,1555 mm,3895 mm,1735 mm,Hatchback,5,78.91,104,5,Fabric,Manual,2460,Hat,1
182,Toyota,Etios Cross,1.4 X Edition,Toyota Etios Cross 1.4 X Edition,816000,1364,4,FWD (Front Wheel Drive),23.59,Injection,45 litres,Diesel,1555 mm,3895 mm,1735 mm,Hatchback,5,67.07,170,5,Fabric,Manual,2460,Hat,1
183,Mahindra,Verito Vibe,D2,Mahindra Verito Vibe D2,657628,1461,4,FWD (Front Wheel Drive),20.08,Injection,50 litres,Diesel,1540 mm,3991 mm,1740 mm,Hatchback,5,64.11,160,5,Fabric,Manual,2630,Hat,1
184,Mahindra,Verito Vibe,D4,Mahindra Verito Vibe D4,685729,1461,4,FWD (Front Wheel Drive),20.08,Injection,50 litres,Diesel,1540 mm,3991 mm,1740 mm,Hatchback,5,64.11,160,5,Fabric,Manual,2630,Hat,1
185,Mahindra,Verito Vibe,D6,Mahindra Verito Vibe D6,750428,1461,4,FWD (Front Wheel Drive),20.08,Injection,50 litres,Diesel,1540 mm,3991 mm,1740 mm,Hatchback,5,64.11,160,5,Fabric,Manual,2630,Hat,1
186,Fiat,Urban Cross,1.3 Multijet Active,Fiat Urban Cross 1.3 Multijet Active,677618,1248,4,FWD (Front Wheel Drive),20.0,Injection,45 litres,Diesel,1542 mm,3989 mm,1706 mm,Crossover,5,91.73,209,5,Fabric,Manual,2510,Cro,1
187,Fiat,Urban Cross,1.3 Multijet Dynamic,Fiat Urban Cross 1.3 Multijet Dynamic,739074,1248,4,FWD (Front Wheel Drive),20.0,Injection,45 litres,Diesel,1542 mm,3989 mm,1706 mm,Crossover,5,91.73,209,5,Fabric,Manual,2510,Cro,1
188,Fiat,Urban Cross,1.4 T-Jet Emotion,Fiat Urban Cross 1.4 T-Jet Emotion,977516,1368,4,FWD (Front Wheel Drive),17.1,Injection,45 litres,Petrol,1542 mm,3989 mm,1706 mm,Crossover,5,138.08,210,5,Leather,Manual,2510,Cro,1
189,Fiat,Urban Cross,1.3 Multijet Emotion,Fiat Urban Cross 1.3 Multijet Emotion,810211,1248,4,FWD (Front Wheel Drive),20.0,Injection,45 litres,Diesel,1542 mm,3989 mm,1706 mm,Crossover,5,91.73,209,5,Leather,Manual,2510,Cro,1
190,Toyota,Glanza,G Hybrid,Toyota Glanza G Hybrid,721900,1197,4,FWD (Front Wheel Drive),23.87,Injection,37 litres,Petrol,1540 mm,3995 mm,1745 mm,Hatchback,5,87.78,113,5,Fabric,Manual,2520,Hat,1
191,Toyota,Glanza,V,Toyota Glanza V,758200,1197,4,FWD (Front Wheel Drive),21.01,Injection,37 litres,Petrol,1540 mm,3995 mm,1745 mm,Hatchback,5,80.88,113,5,Fabric,Manual,2520,Hat,1
192,Toyota,Glanza,G Cvt,Toyota Glanza G Cvt,829900,1197,4,FWD (Front Wheel Drive),19.56,Injection,37 litres,Petrol,1540 mm,3995 mm,1745 mm,Hatchback,5,80.88,113,5,Fabric,CVT,2520,Hat,1
193,Toyota,Glanza,V Cvt,Toyota Glanza V Cvt,890200,1197,4,FWD (Front Wheel Drive),19.56,Injection,37 litres,Petrol,1540 mm,3995 mm,1745 mm,Hatchback,5,80.88,113,5,Fabric,CVT,2520,Hat,1
194,Toyota,Glanza,G Mt,Toyota Glanza G Mt,697900,1197,4,FWD (Front Wheel Drive),19.56,Injection,37 litres,Petrol,1540 mm,3995 mm,1745 mm,Hatchback,5,80.88,113,5,Fabric,Manual,2520,Hat,1
195,Fiat,Avventura,Multijet Dynamic,Fiat Avventura Multijet Dynamic,796132,1248,4,FWD (Front Wheel Drive),20.5,Injection,45 litres,Diesel,1542 mm,3989 mm,1706 mm,Crossover,5,91.73,209,5,Fabric,Manual,2510,Cro,1
196,Fiat,Avventura,Multijet Active,Fiat Avventura Multijet Active,711801,1248,4,FWD (Front Wheel Drive),20.5,Injection,45 litres,Diesel,1542 mm,3989 mm,1706 mm,Crossover,5,91.73,209,5,Fabric,Manual,2510,Cro,1
197,Fiat,Avventura,Multijet Emotion,Fiat Avventura Multijet Emotion,876341,1248,4,FWD (Front Wheel Drive),20.5,Injection,45 litres,Diesel,1542 mm,3989 mm,1706 mm,Crossover,5,91.73,209,5,Fabric,Manual,2510,Cro,1
198,Honda,Jazz,V Petrol,Honda Jazz V Petrol,745000,1199,4,FWD (Front Wheel Drive),18.2,Injection,40 litres,Petrol,1544 mm,3955 mm,1694 mm,Hatchback,5,88.77,110,5,Fabric,Manual,2530,Hat,1
199,Honda,Jazz,Vx Cvt,Honda Jazz Vx Cvt,909000,1199,4,FWD (Front Wheel Drive),19.0,Injection,40 litres,Petrol,1544 mm,3955 mm,1694 mm,Hatchback,5,88.77,110,5,Fabric,Automatic,2530,Hat,1
200,Honda,Jazz,Vx Petrol,Honda Jazz Vx Petrol,789000,1199,4,FWD (Front Wheel Drive),18.2,Injection,40 litres,Petrol,1544 mm,3955 mm,1694 mm,Hatchback,5,88.77,110,5,Fabric,Manual,2530,Hat,1
201,Honda,Jazz,V Cvt,Honda Jazz V Cvt,865000,1199,4,FWD (Front Wheel Drive),19.0,Injection,40 litres,Petrol,1544 mm,3955 mm,1694 mm,Hatchback,5,88.77,110,5,Fabric,Automatic,2530,Hat,1
202,Honda,Jazz,S Diesel,Honda Jazz S Diesel,816500,1498,4,FWD (Front Wheel Drive),27.3,Injection,40 litres,Diesel,1544 mm,3955 mm,1694 mm,Hatchback,5,98.63,200,5,Fabric,Manual,2530,Hat,1
203,Honda,Jazz,V Diesel,Honda Jazz V Diesel,896500,1498,4,FWD (Front Wheel Drive),27.3,Injection,40 litres,Diesel,1544 mm,3955 mm,1694 mm,Hatchback,5,98.63,200,5,Fabric,Manual,2530,Hat,1
204,Honda,Jazz,Vx Diesel,Honda Jazz Vx Diesel,940500,1498,4,FWD (Front Wheel Drive),27.3,Injection,40 litres,Diesel,1544 mm,3955 mm,1694 mm,Hatchback,5,98.63,200,5,Fabric,Manual,2530,Hat,1
205,Honda,Jazz,Exclusive Edition Cvt,Honda Jazz Exclusive Edition Cvt,928000,1199,4,FWD (Front Wheel Drive),18.2,Injection,40 litres,Petrol,1544 mm,3955 mm,1694 mm,Hatchback,5,87.78,110,5,Fabric,Automatic,2530,Hat,1
206,Jeep,Compass Trailhawk,2.0 Trailhawk 4X4 At,Jeep Compass Trailhawk 2.0 Trailhawk 4X4 At,2680000,1956,4,AWD (All Wheel Drive),16.3,Injection,60 litres,Diesel,1657 mm,4398 mm,1818 mm,SUV,5,170.63,350,5,Leather,Automatic,2636,SUV,1
207,Jeep,Compass Trailhawk,2.0 Trailhawk (O) 4X4 At,Jeep Compass Trailhawk 2.0 Trailhawk (O) 4X4 At,2760000,1956,4,AWD (All Wheel Drive),16.3,Injection,60 litres,Diesel,1657 mm,4398 mm,1818 mm,SUV,5,170.63,350,5,Leather,Automatic,2636,SUV,1
208,Isuzu,Mu-X,4X2,Isuzu Mu-X 4X2,2734834,2999,4,RWD (Rear Wheel Drive),13.8,Injection,76 litres,Diesel,1840 mm,4825 mm,1860 mm,SUV,5,174.58,380,7,Leather,Automatic,2845,SUV,1
209,Isuzu,Mu-X,4X4,Isuzu Mu-X 4X4,2931534,2999,4,AWD (All Wheel Drive),13.8,Injection,76 litres,Diesel,1840 mm,4825 mm,1860 mm,SUV,5,174.58,380,7,Leather,Automatic,2845,SUV,1
